Amount,MTTR,M_r,M_rf,PE,EPS,ROE,IPS,yyyymm,Beta,M_ExRet,M_vol,M_liq,M_high,M_skew,PEL1,EPSL1,ROEL1,IPSL1,MTTRL1,BetaL1,M_volL1,M_liqL1,M_highL1,M_skewL1
623289603.76,22.0472,-0.3394,0.003732,21.87,0.27,9.2291,3.81,200806,1.2928,-0.343132,0.04754983000000001,-0.01676006193709287,0.7926470588235294,-1.3841651471452032,33.11,0.27,9.2291,3.81,31.9156,1.2544,0.015001979999999996,0.0014059222657590686,0.9264705882352942,-0.10190392315649709
724586046.83,24.6902,0.2089,0.003682,25.96,0.27,9.2291,3.81,200807,1.3069,0.205218,0.03965059,0.010239638379606994,0.7587301587301587,0.8299823041952931,21.87,0.27,9.2291,3.81,22.0472,1.2928,0.04754983000000001,-0.01676006193709287,0.7926470588235294,-1.3841651471452032
313282201.44,12.7903,-0.311,0.003604,17.88,0.52,17.1127,7.73,200808,1.3334,-0.314604,0.049211769999999995,-0.015897670167546757,0.7311111111111112,-0.8563200489467648,25.96,0.27,9.2291,3.81,24.6902,1.3069,0.03965059,0.010239638379606994,0.7587301587301587,0.8299823041952931
674295377.65,40.4081,-0.2332,0.003591,13.71,0.52,17.1127,7.73,200809,1.3658,-0.236791,0.05836531,-0.011471196258360556,0.5128014842300557,-0.7399684137397601,17.88,0.52,17.1127,7.73,12.7903,1.3334,0.049211769999999995,-0.015897670167546757,0.7311111111111112,-0.8563200489467648
973434434.7,84.3786,-0.4477,0.003522,8.64,0.21,6.4514,4.03,200810,1.4211,-0.451222,0.06955976,-0.021631843007501345,0.44309623430962347,-1.3224808333281046,13.71,0.52,17.1127,7.73,40.4081,1.3658,0.05836531,-0.011471196258360556,0.5128014842300557,-0.7399684137397601
909086250.22,88.1045,0.16,0.003063,10.02,0.21,6.4514,4.03,200811,1.4364,0.156937,0.047918680000000005,0.00775646614766289,0.36300477637863654,0.6565669581650146,8.64,0.21,6.4514,4.03,84.3786,1.4211,0.06955976,-0.021631843007501345,0.44309623430962347,-1.3224808333281046
1809194505.95,137.955,0.1167,0.001908,11.19,0.21,6.4514,4.03,200812,1.4762,0.114792,0.04607614000000001,0.005474722844636814,0.7547033285094066,0.5328768378587998,10.02,0.21,6.4514,4.03,88.1045,1.4364,0.047918680000000005,0.00775646614766289,0.36300477637863654,0.6565669581650146
1011728731.56,72.4407,0.2506,0.001256,34.79,0.21,6.4514,4.03,200901,1.5153,0.24934399999999998,0.026864110000000004,0.012085888135398999,1.057601510859301,0.5581631425103258,11.19,0.21,6.4514,4.03,137.955,1.4762,0.04607614000000001,0.005474722844636814,0.7547033285094066,0.5328768378587998
1929229619.05,113.3018,-0.0228,0.001088,33.99,0.21,6.4514,4.03,200902,1.5013,-0.023888,0.05038611,-0.0010663979294461864,1.2544642857142858,-0.40122453133799507,34.79,0.21,6.4514,4.03,72.4407,1.5153,0.026864110000000004,0.012085888135398999,1.057601510859301,0.5581631425103258
1310703794.18,79.3041,0.2342,0.001041,41.96,0.3,10.7208,14.74,200903,1.5041,0.233159,0.02557661,0.011155658550012326,0.9459074733096084,0.587257085130952,33.99,0.21,6.4514,4.03,113.3018,1.5013,0.05038611,-0.0010663979294461864,1.2544642857142858,-0.40122453133799507
1414653644.04,79.6178,-0.0268,0.001013,147.85,0.05,1.7524,2.51,200904,1.4149,-0.027813,0.0239974,-0.0012719415515882943,0.9693950177935942,0.045420598121210666,41.96,0.3,10.7208,14.74,79.3041,1.5041,0.02557661,0.011155658550012326,0.9459074733096084,0.587257085130952
1089509460.96,61.7249,0.0113,0.00101,149.52,0.05,1.7524,2.51,200905,1.3725,0.010289999999999999,0.01338444,0.000543034436357297,0.9466192170818505,-1.2439699196321263,147.85,0.05,1.7524,2.51,79.6178,1.4149,0.0239974,-0.0012719415515882943,0.9693950177935942,0.045420598121210666
1754617421.5,91.8154,0.1176,0.001043,166.75,0.05,1.7524,2.51,200906,1.3493,0.116557,0.01545453,0.005524883505834269,1.0748898678414098,0.9142703740184311,149.52,0.05,1.7524,2.51,61.7249,1.3725,0.01338444,0.000543034436357297,0.9466192170818505,-1.2439699196321263
2709105134.26,114.5137,0.6492,0.001227,-198.19,0.05,1.7524,2.51,200907,1.4853,0.647973,0.06745881,0.02988966210715499,1.5703551912568305,1.4869784359771998,166.75,0.05,1.7524,2.51,91.8154,1.3493,0.01545453,0.005524883505834269,1.0748898678414098,0.9142703740184311
1480738589.35,50.1714,-0.1696,0.001435,-189.31,0.1,3.5519,4.53,200908,1.539,-0.171035,0.03370526,-0.008031897678743351,1.0221835580687255,-1.1456615100332865,-198.19,0.05,1.7524,2.51,114.5137,1.4853,0.06745881,0.02988966210715499,1.5703551912568305,1.4869784359771998
1946639783.53,70.6246,-0.2246,0.001459,-146.78,0.1,3.5519,4.53,200909,1.4377,-0.22605899999999998,0.034337179999999995,-0.01050054276400788,0.7353191489361702,-0.9219954930375288,-189.31,0.1,3.5519,4.53,50.1714,1.539,0.03370526,-0.008031897678743351,1.0221835580687255,-1.1456615100332865
1836141760.69,66.918,0.1611,0.001481,94.93,0.09,1.9754,2.41,200910,1.4343,0.15961899999999998,0.02618026,0.007552412498819798,0.7131914893617022,0.703765784027061,-146.78,0.1,3.5519,4.53,70.6246,1.4377,0.034337179999999995,-0.01050054276400788,0.7353191489361702,-0.9219954930375288
2662791580.43,82.5601,0.1577,0.001499,109.9,0.09,1.9754,2.41,200911,1.4362,0.156201,0.029300029999999998,0.007266396790269007,0.8553191489361702,0.09274436226321545,94.93,0.09,1.9754,2.41,66.918,1.4343,0.02618026,0.007552412498819798,0.7131914893617022,0.703765784027061
2225014351.54,64.4267,0.0523,0.001516,115.65,0.09,1.9754,2.41,200912,1.4405,0.050783999999999996,0.021286889999999996,0.0024299553518935865,1.0308457711442784,-0.026186110458599223,109.9,0.09,1.9754,2.41,82.5601,1.4362,0.029300029999999998,0.007266396790269007,0.8553191489361702,0.09274436226321545
1852430991.6,52.4982,-0.046,0.001553,66.12,0.09,1.9754,2.41,201001,1.4413,-0.047553,0.015931519999999998,-0.002155600154292271,1.0260617760617763,-0.1461249978092552,115.65,0.09,1.9754,2.41,64.4267,1.4405,0.021286889999999996,0.0024299553518935865,1.0308457711442784,-0.026186110458599223
677162688.02,22.4581,-0.0056,0.001604,65.75,0.27,5.7639,10.58,201002,1.4116,-0.007204,0.008839590000000003,-0.0002754086336232432,0.8372530573847601,-0.7076106096178589,66.12,0.09,1.9754,2.41,52.4982,1.4413,0.015931519999999998,-0.002155600154292271,1.0260617760617763,-0.1461249978092552
1180376687.35,38.9378,-0.031,0.001619,63.71,0.27,5.7639,10.58,201003,1.4851,-0.032619,0.00890627,-0.0014840275940398205,0.8372530573847601,0.17426914523495024,65.75,0.27,5.7639,10.58,22.4581,1.4116,0.008839590000000003,-0.0002754086336232432,0.8372530573847601,-0.7076106096178589
1655685163.6,55.6259,-0.1483,0.001616,46.23,0.09,1.8015,2.79,201004,1.4896,-0.149916,0.012154370000000001,-0.006986227037630764,0.8560677328316085,-0.9888226190091516,63.71,0.27,5.7639,10.58,38.9378,1.4851,0.00890627,-0.0014840275940398205,0.8372530573847601,0.17426914523495024
765655059.32,33.5046,-0.1511,0.001646,39.25,0.09,1.8015,2.79,201005,1.5187,-0.15274600000000002,0.020710299999999997,-0.007386498345826504,0.8230769230769232,-1.3367133553130388,46.23,0.09,1.8015,2.79,55.6259,1.4896,0.012154370000000001,-0.006986227037630764,0.8560677328316085,-0.9888226190091516
565469542.18,26.1493,-0.1159,0.002004,34.7,0.09,1.8015,2.79,201006,1.5393,-0.11790400000000001,0.01294755,-0.0057509571595126315,0.698901098901099,-0.41845193890987525,39.25,0.09,1.8015,2.79,33.5046,1.5187,0.020710299999999997,-0.007386498345826504,0.8230769230769232,-1.3367133553130388
1211018896.66,54.6148,0.2158,0.002134,42.07,0.13,2.7162,5.75,201007,1.5317,0.213666,0.010560570000000002,0.010318087855328355,0.7373626373626374,1.4690058679063065,34.7,0.09,1.8015,2.79,26.1493,1.5393,0.01294755,-0.0057509571595126315,0.698901098901099,-0.41845193890987525
1720882638.29,69.8413,0.0981,0.002055,46.2,0.13,2.7162,5.75,201008,1.5648,0.096045,0.014491110000000001,0.00461297489584246,0.9786381842456608,0.20651488353413228,42.07,0.13,2.7162,5.75,54.6148,1.5317,0.010560570000000002,0.010318087855328355,0.7373626373626374,1.4690058679063065
1661133948.5,63.5149,-0.0314,0.00213,44.75,0.13,2.7162,5.75,201009,1.5291,-0.03353,0.006195330000000001,-0.0014789857108803515,1.0306957708049114,-0.7091937895521135,46.2,0.13,2.7162,5.75,69.8413,1.5648,0.014491110000000001,0.00461297489584246,0.9786381842456608,0.20651488353413228
1859485084.83,66.0962,0.1155,0.002246,67.92,0.05,1.124,3.32,201010,1.4513,0.11325400000000001,0.01486556,0.00541146699548937,1.1125082726671078,0.5309706198479044,44.75,0.13,2.7162,5.75,63.5149,1.5291,0.006195330000000001,-0.0014789857108803515,1.0306957708049114,-0.7091937895521135
2046713974.62,71.3956,-0.0953,0.002446,61.45,0.05,1.124,3.32,201011,1.5095,-0.097746,0.03001655,-0.004445066058235837,1.0654372397382512,-1.253296401069428,67.92,0.05,1.124,3.32,66.0962,1.4513,0.01486556,0.00541146699548937,1.1125082726671078,0.5309706198479044
1567187673.75,56.0345,0.0642,0.00323,65.39,0.05,1.124,3.32,201012,1.4889,0.060969999999999996,0.01569199,0.0030322282563111785,0.9156895589056392,0.449749104334778,61.45,0.05,1.124,3.32,71.3956,1.5095,0.03001655,-0.004445066058235837,1.0654372397382512,-1.253296401069428
953666872.42,34.9909,-0.0334,0.00393,20.42,0.05,1.124,3.32,201101,1.3987,-0.03733,0.0103958,-0.0016154131714397866,0.914572864321608,-0.5229481723433786,65.39,0.05,1.124,3.32,56.0345,1.4889,0.01569199,0.0030322282563111785,0.9156895589056392,0.449749104334778
1393676097.34,47.023,0.2347,0.00432,25.21,0.05,1.124,3.32,201102,1.4605,0.23038,0.01474312,0.011146884378995532,1.0161920714684534,1.5741780473476383,20.42,0.05,1.124,3.32,34.9909,1.3987,0.0103958,-0.0016154131714397866,0.914572864321608,-0.5229481723433786
2330727825.85,70.3371,-0.0429,0.003581,24.13,0.72,13.6734,13.94,201103,1.4959,-0.046481,0.020277580000000003,-0.0019889244790998327,1.098901098901099,0.22523742654245624,25.21,0.05,1.124,3.32,47.023,1.4605,0.01474312,0.011146884378995532,1.0161920714684534,1.5741780473476383
2619410353.47,71.5681,0.2113,0.003592,24.08,0.24,4.3504,3.45,201104,1.4236,0.20770799999999998,0.022659769999999996,0.00974351675865113,1.1324999999999998,1.0540822078846,24.13,0.72,13.6734,13.94,70.3371,1.4959,0.020277580000000003,-0.0019889244790998327,1.098901098901099,0.22523742654245624
2559503809.01,68.5869,-0.1308,0.003795,20.7,0.24,4.3504,3.45,201105,1.4661,-0.134595,0.03270618,-0.006037922793808107,1.0163355408388521,-0.5376314655285214,24.08,0.24,4.3504,3.45,71.5681,1.4236,0.022659769999999996,0.00974351675865113,1.1324999999999998,1.0540822078846
1399547858.77,42.9374,0.059,0.004514,21.92,0.24,4.3504,3.45,201106,1.4788,0.054486,0.0096924,0.0028015972819009213,0.8344917463075587,-0.03848674951994759,20.7,0.24,4.3504,3.45,68.5869,1.4661,0.03270618,-0.006037922793808107,1.0163355408388521,-0.5376314655285214
2041373130.88,57.2493,-0.0442,0.005108,15.57,0.24,4.3504,3.45,201107,1.0755,-0.049308000000000005,0.015146860000000003,-0.002061866392371712,0.9144222415291052,-0.17695401259043075,21.92,0.24,4.3504,3.45,42.9374,1.4788,0.0096924,0.0028015972819009213,0.8344917463075587,-0.03848674951994759
1310866064.13,42.1924,-0.0196,0.004642,15.27,0.58,10.2955,8.15,201108,1.1369,-0.024242,0.01402488,-0.0009336021274609987,0.8205907906168549,-1.1027997772151472,15.57,0.24,4.3504,3.45,57.2493,1.0755,0.015146860000000003,-0.002061866392371712,0.9144222415291052,-0.17695401259043075
1022026799.53,32.7384,-0.1483,0.004687,13.0,0.58,10.2955,8.15,201109,1.241,-0.15298699999999998,0.01529274,-0.0071486920790684305,0.8688836104513064,-0.8208470817534979,15.27,0.58,10.2955,8.15,42.1924,1.1369,0.01402488,-0.0009336021274609987,0.8205907906168549,-1.1027997772151472
575300547.48,21.2663,0.0,0.0047,18.96,0.72,12.5044,12.44,201110,1.2146,-0.0047,0.01255928,0.0,0.775771971496437,-1.3476330905726417,13.0,0.58,10.2955,8.15,32.7384,1.241,0.01529274,-0.0071486920790684305,0.8688836104513064,-0.8208470817534979
789899126.42,29.2479,-0.0972,0.004731,17.12,0.72,12.5044,12.44,201111,1.2219,-0.101931,0.00978299,-0.004744375811704702,0.8406564319745897,-1.5145223076871277,18.96,0.72,12.5044,12.44,21.2663,1.2146,0.01255928,0.0,0.775771971496437,-1.3476330905726417
627451589.38,28.5125,-0.086,0.004565,15.65,0.72,12.5044,12.44,201112,1.1473,-0.09056499999999999,0.02206689,-0.004245408907202344,0.7774740295243303,0.37434885529650264,17.12,0.72,12.5044,12.44,29.2479,1.2219,0.00978299,-0.004744375811704702,0.8406564319745897,-1.5145223076871277
624224890.8,26.8487,0.0553,0.004565,22.64,0.72,12.5044,12.44,201201,1.1565,0.050735,0.016632839999999996,0.0027305916422346115,0.8285364360073485,0.9706528046959257,15.65,0.72,12.5044,12.44,28.5125,1.1473,0.02206689,-0.004245408907202344,0.7774740295243303,0.37434885529650264
1061481533.72,42.0806,0.1071,0.004446,25.06,0.72,12.5044,12.44,201202,1.1492,0.102654,0.006579680000000001,0.005153267251832578,0.9571788413098236,0.6899639709377915,22.64,0.72,12.5044,12.44,26.8487,1.1565,0.016632839999999996,0.0027305916422346115,0.8285364360073485,0.9706528046959257
1274609663.87,50.3103,-0.1847,0.004208,20.43,0.59,10.3874,15.82,201203,1.2226,-0.188908,0.021361900000000003,-0.008809540668642197,1.049342105263158,-1.2134075331550531,25.06,0.72,12.5044,12.44,42.0806,1.1492,0.006579680000000001,0.005153267251832578,0.9571788413098236,0.6899639709377915
386590647.21,15.4465,0.0257,0.004006,80.66,-0.09,-0.9839,1.87,201204,1.1725,0.021694,0.00589953,0.0012997602770882318,0.8169278996865204,0.06382841107772126,20.43,0.59,10.3874,15.82,50.3103,1.2226,0.021361900000000003,-0.008809540668642197,1.049342105263158,-1.2134075331550531
419880367.75,11.4153,-0.0235,0.003739,78.77,-0.09,-0.9839,1.87,201205,1.1199,-0.027239,0.005062859999999999,-0.0011835523260299854,0.7855799373040753,0.35192379339303165,80.66,-0.09,-0.9839,1.87,15.4465,1.1725,0.00589953,0.0012997602770882318,0.8169278996865204,0.06382841107772126
277189479.36,8.2535,-0.1831,0.003415,64.35,-0.09,-0.9839,1.87,201206,1.1571,-0.18651500000000001,0.011384110000000001,-0.009418621628820402,0.7479623824451411,-2.2957516230426287,78.77,-0.09,-0.9839,1.87,11.4153,1.1199,0.005062859999999999,-0.0011835523260299854,0.7855799373040753,0.35192379339303165
213010613.74,7.542,-0.1258,0.003225,-69.42,-0.09,-0.9839,1.87,201207,1.1091,-0.129025,0.009332530000000004,-0.006559992035063358,0.7643898695318497,-0.9543054085760726,64.35,-0.09,-0.9839,1.87,8.2535,1.1571,0.011384110000000001,-0.009418621628820402,0.7479623824451411,-2.2957516230426287
187600489.44,6.9763,-0.0197,0.003031,-68.05,-0.13,-1.4752,4.11,201208,1.1044,-0.022730999999999998,0.004382969999999999,-0.0010341302237457132,0.7414205905826017,-0.3195394009274451,-69.42,-0.09,-0.9839,1.87,7.542,1.1091,0.009332530000000004,-0.006559992035063358,0.7643898695318497,-0.9543054085760726
215284505.62,8.1229,-0.013,0.003047,-67.16,-0.13,-1.4752,4.11,201209,1.0992,-0.016047,0.008520449999999999,-0.0006775254542171462,0.7837384744341995,-0.0926137554145222,-68.05,-0.13,-1.4752,4.11,6.9763,1.1044,0.004382969999999999,-0.0010341302237457132,0.7414205905826017,-0.3195394009274451
235673851.66,9.0072,-0.0144,0.003083,24.52,0.07,0.8327,2.37,201210,1.1124,-0.017483,0.00666456,-0.0007469670251023028,0.8835341365461847,-0.33268988915802666,-67.16,-0.13,-1.4752,4.11,8.1229,1.0992,0.008520449999999999,-0.0006775254542171462,0.7837384744341995,-0.0926137554145222
149929730.77,6.3375,-0.1594,0.00314,20.62,0.07,0.8327,2.37,201211,1.1705,-0.16254,0.00754085,-0.008467158850261785,0.9090909090909092,-1.3910122257754498,24.52,0.07,0.8327,2.37,9.0072,1.1124,0.00666456,-0.0007469670251023028,0.8835341365461847,-0.33268988915802666
272132822.94,11.5612,0.2431,0.00322,25.63,0.07,0.8327,2.37,201212,1.2279,0.23988,0.009621280000000001,0.012516861963221817,0.9187165775401069,1.5440103486126213,20.62,0.07,0.8327,2.37,6.3375,1.1705,0.00754085,-0.008467158850261785,0.9090909090909092,-1.3910122257754498
380457605.79,14.1743,0.0373,0.003246,88.92,0.07,0.8327,2.37,201301,1.2368,0.034054,0.01052233,0.001887949411612961,1.0511363636363635,0.8842476774179399,25.63,0.07,0.8327,2.37,11.5612,1.2279,0.009621280000000001,0.012516861963221817,0.9187165775401069,1.5440103486126213
296012968.23,10.9093,-0.0202,0.00324,87.13,0.1,1.1329,8.98,201302,1.1136,-0.02344,0.00796031,-0.0010355833714526146,1.0194594594594595,-0.9315294695769746,88.92,0.07,0.8327,2.37,14.1743,1.2368,0.01052233,0.001887949411612961,1.0511363636363635,0.8842476774179399
1040529488.17,36.0558,-0.0389,0.003236,83.73,0.1,1.1329,8.98,201303,1.1102,-0.042136,0.019468870000000003,-0.001873525422570916,1.0668080593849418,1.274741092288982,87.13,0.1,1.1329,8.98,10.9093,1.1136,0.00796031,-0.0010355833714526146,1.0194594594594595,-0.9315294695769746
362972250.52,14.6529,-0.0667,0.003235,36.41,0.06,0.7217,2.02,201304,1.1859,-0.069935,0.00395278,-0.003384096996233786,0.827037773359841,-1.0453993758569398,83.73,0.1,1.1329,8.98,36.0558,1.1102,0.019468870000000003,-0.001873525422570916,1.0668080593849418,1.274741092288982
688063445.96,25.9859,0.1609,0.003235,42.04,0.06,0.7217,2.02,201305,1.1999,0.157665,0.007382879999999999,0.007906870293066044,0.9045725646123259,1.3912027883514446,36.41,0.06,0.7217,2.02,14.6529,1.1859,0.00395278,-0.003384096996233786,0.827037773359841,-1.0453993758569398
261964781.01,10.7883,-0.2235,0.004241,32.65,0.06,0.7217,2.02,201306,1.2121,-0.227741,0.010922959999999999,-0.011530294120360277,0.8817097415506957,-1.9370881822809323,42.04,0.06,0.7217,2.02,25.9859,1.1999,0.007382879999999999,0.007906870293066044,0.9045725646123259,1.3912027883514446
363942859.05,15.9375,0.0883,0.003972,19.32,0.06,0.7217,2.02,201307,1.2351,0.084328,0.00987391,0.004479389560242553,0.8670329670329671,0.8665381795127433,32.65,0.06,0.7217,2.02,10.7883,1.2121,0.010922959999999999,-0.011530294120360277,0.8817097415506957,-1.9370881822809323
1005656880.35,38.7747,0.0969,0.00388,21.19,0.17,1.8767,4.58,201308,1.2592,0.09302,0.01699874,0.004674631471951053,1.0021978021978022,2.219247809130179,19.32,0.06,0.7217,2.02,15.9375,1.2351,0.00987391,0.004479389560242553,0.8670329670329671,0.8665381795127433
502878159.11,19.2688,0.0107,0.003884,21.42,0.17,1.8767,4.58,201309,1.2643,0.006815999999999999,0.004727509999999999,0.0005340425026386777,0.9725877192982456,0.1429705910589948,21.19,0.17,1.8767,4.58,38.7747,1.2592,0.01699874,0.004674631471951053,1.0021978021978022,2.219247809130179
709407044.89,26.2589,0.0815,0.003897,98.49,0.07,0.7222,2.18,201310,1.2323,0.077603,0.009436120000000001,0.003999030413039597,1.0098684210526319,0.7522537439474497,21.42,0.17,1.8767,4.58,19.2688,1.2643,0.004727509999999999,0.0005340425026386777,0.9725877192982456,0.1429705910589948
1005496948.4,36.3227,0.048,0.00392,103.23,0.07,0.7222,2.18,201311,1.2167,0.04408,0.01157033,0.0023156246879925037,1.042345276872964,0.27833947186305197,98.49,0.07,0.7222,2.18,26.2589,1.2323,0.009436120000000001,0.003999030413039597,1.0098684210526319,0.7522537439474497
1195547263.94,40.2816,0.0052,0.004417,103.76,0.07,0.7222,2.18,201312,1.2919,0.0007829999999999998,0.01358956,0.0002487815697884501,1.084375,-0.21642130330649323,103.23,0.07,0.7222,2.18,36.3227,1.2167,0.01157033,0.0023156246879925037,1.042345276872964,0.27833947186305197
421897819.26,15.8221,-0.0881,0.004654,34.63,0.07,0.7222,2.18,201401,1.3045,-0.092754,0.008156240000000002,-0.004435991230247215,0.9106628242074928,-0.9425096391187636,103.76,0.07,0.7222,2.18,40.2816,1.2919,0.01358956,0.0002487815697884501,1.084375,-0.21642130330649323
477064519.75,17.2588,-0.0114,0.004657,34.24,0.07,0.7222,2.18,201402,1.3243,-0.016057000000000002,0.00623029,-0.0005704802787542234,0.9068203650336215,-0.6092957976487076,34.63,0.07,0.7222,2.18,15.8221,1.3045,0.008156240000000002,-0.004435991230247215,0.9106628242074928,-0.9425096391187636
409629847.92,15.5302,-0.0437,0.004587,32.74,0.25,2.8065,9.04,201403,1.258,-0.048287000000000004,0.007233829999999999,-0.0022036467630961744,0.8818443804034581,-0.6214204470401893,34.24,0.07,0.7222,2.18,17.2588,1.3243,0.00623029,-0.0005704802787542234,0.9068203650336215,-0.6092957976487076
308437755.8,11.9169,-0.0204,0.004582,28.97,0.09,0.9971,1.37,201404,1.264,-0.024982,0.0046744099999999995,-0.0010436367753129687,0.9314345991561181,-0.7995871388943782,32.74,0.25,2.8065,9.04,15.5302,1.258,0.007233829999999999,-0.0022036467630961744,0.8818443804034581,-0.6214204470401893
486075770.55,18.668,0.038,0.004369,29.72,0.09,0.9971,1.37,201405,1.276,0.033631,0.005815399999999999,0.001899821884460571,0.9364406779661018,1.144718703957362,28.97,0.09,0.9971,1.37,11.9169,1.264,0.0046744099999999995,-0.0010436367753129687,0.9314345991561181,-0.7995871388943782
421948670.79,16.0689,0.049,0.003998,31.18,0.09,0.9971,1.37,201406,1.2277,0.045002,0.0019189200000000002,0.002467221920626382,0.9586056644880175,0.052131464811551315,29.72,0.09,0.9971,1.37,18.668,1.276,0.005815399999999999,0.001899821884460571,0.9364406779661018,1.144718703957362
968295742.38,34.1313,0.1357,0.003955,30.1,0.09,0.9971,1.37,201407,1.2415,0.131745,0.00621101,0.006558391785130909,1.1266968325791857,0.33433302213475535,31.18,0.09,0.9971,1.37,16.0689,1.2277,0.0019189200000000002,0.002467221920626382,0.9586056644880175,0.052131464811551315
929902567.26,30.6082,-0.0201,0.003905,29.5,0.25,2.6629,3.14,201408,1.2241,-0.024005,0.008239300000000001,-0.0009733377902369152,1.0311244979919678,0.17498474875578657,30.1,0.09,0.9971,1.37,34.1313,1.2415,0.00621101,0.006558391785130909,1.1266968325791857,0.33433302213475535
1334735318.81,40.4665,0.1926,0.003849,35.18,0.25,2.6629,3.14,201409,1.2764,0.188751,0.011214380000000001,0.009166191251526155,1.133398247322298,0.6321486161425688,29.5,0.25,2.6629,3.14,30.6082,1.2241,0.008239300000000001,-0.0009733377902369152,1.0311244979919678,0.17498474875578657
904126403.32,26.1819,-0.0344,0.003758,54.91,0.26,2.8322,4.63,201410,1.2819,-0.038158,0.00439272,-0.0016680826186570743,1.0103092783505154,0.00402843958362297,35.18,0.25,2.6629,3.14,40.4665,1.2764,0.011214380000000001,0.009166191251526155,1.133398247322298,0.6321486161425688
735647040.48,21.6352,0.0107,0.003559,55.5,0.26,2.8322,4.63,201411,1.2597,0.007141,0.00459459,0.0005240920461155855,0.9770408163265306,-0.6925329770858206,54.91,0.26,2.8322,4.63,26.1819,1.2819,0.00439272,-0.0016680826186570743,1.0103092783505154,0.00402843958362297
1550884269.66,43.1406,0.1021,0.003884,61.16,0.26,2.8322,4.63,201412,1.1501,0.098216,0.02424007,0.004824664987455008,1.08843537414966,0.8473065518832352,55.5,0.26,2.8322,4.63,21.6352,1.2597,0.00459459,0.0005240920461155855,0.9770408163265306,-0.6925329770858206
1086235552.34,29.2569,-0.0503,0.004126,68.93,0.26,2.8322,4.63,201501,1.0736,-0.054425999999999995,0.01127532,-0.0024175737210818554,1.0031249999999998,-0.7783483916921498,61.16,0.26,2.8322,4.63,43.1406,1.1501,0.02424007,0.004824664987455008,1.08843537414966,0.8473065518832352
368477183.61,10.1768,0.0261,0.004087,70.72,0.26,2.8322,4.63,201502,1.0403,0.022013,0.00127952,0.001323201338973117,0.9509345794392524,0.7740957996223725,68.93,0.26,2.8322,4.63,29.2569,1.0736,0.01127532,-0.0024175737210818554,1.0031249999999998,-0.7783483916921498
1782620047.84,44.9246,0.127,0.004083,79.71,0.17,1.8893,6.38,201503,0.9088,0.122917,0.00550914,0.005962063421619467,1.088006230529595,0.9882241372663424,70.72,0.26,2.8322,4.63,10.1768,1.0403,0.00127952,0.001323201338973117,0.9509345794392524,0.7740957996223725
3122417544.15,69.7644,0.0669,0.003838,153.93,0.01,0.1535,1.13,201504,0.8146,0.063062,0.02529908,0.0030601220123519066,1.1238367931281317,0.963610995487523,79.71,0.17,1.8893,6.38,44.9246,0.9088,0.00550914,0.005962063421619467,1.088006230529595,0.9882241372663424
3278455293.41,69.0539,0.0566,0.002815,162.64,0.01,0.1535,1.13,201505,0.6055,0.053785,0.01821983,0.0025832200541146748,1.0942675159235669,-0.42659753398488043,153.93,0.01,0.1535,1.13,69.7644,0.8146,0.02529908,0.0030601220123519066,1.1238367931281317,0.963610995487523
4622324804.48,86.057,-0.0516,0.002524,154.04,0.01,0.1535,1.13,201506,0.4007,-0.054124,0.06337404,-0.002318667233750354,1.1868451688009314,-0.5083045524296994,162.64,0.01,0.1535,1.13,69.0539,0.6055,0.01821983,0.0025832200541146748,1.0942675159235669,-0.42659753398488043
3635839497.56,104.3767,-0.25,0.002644,564.62,0.01,0.1535,1.13,201507,0.6022,-0.252644,0.13264559,-0.011356354942585882,0.6522805296714076,-0.20843579785426838,154.04,0.01,0.1535,1.13,86.057,0.4007,0.06337404,-0.002318667233750354,1.1868451688009314,-0.5083045524296994
2929869831.05,82.0993,-0.0736,0.002592,523.08,0.09,0.9992,2.7,201508,0.5591,-0.076192,0.07995544999999998,-0.003376421884864958,0.6861206473761647,-0.37167956110631395,564.62,0.01,0.1535,1.13,104.3767,0.6022,0.13264559,-0.011356354942585882,0.6522805296714076,-0.20843579785426838
1313529491.49,43.641,-0.048,0.002602,497.95,0.09,0.9992,2.7,201509,0.5672,-0.050602,0.03525775,-0.002286151526407288,0.5203531142717017,0.1420246535646523,523.08,0.09,0.9992,2.7,82.0993,0.5591,0.07995544999999998,-0.003376421884864958,0.6861206473761647,-0.37167956110631395
2213926221.78,63.8716,0.2204,0.002618,79.32,-0.01,-0.0797,1.51,201510,0.6635,0.217782,0.030770580000000002,0.01024257172781391,0.8842030021443887,0.714755787694241,497.95,0.09,0.9992,2.7,43.641,0.5672,0.03525775,-0.002286151526407288,0.5203531142717017,0.1420246535646523
2751566621.1,71.6853,0.0245,0.002534,81.26,-0.01,-0.0797,1.51,201511,0.6552,0.021966,0.01975359,0.0011271915456052648,0.9935668334524661,-1.0529096488424177,79.32,-0.01,-0.0797,1.51,63.8716,0.6635,0.030770580000000002,0.01024257172781391,0.8842030021443887,0.714755787694241
2239755130.0,55.3608,0.2224,0.002549,99.33,-0.01,-0.0797,1.51,201512,0.6742,0.219851,0.01101436,0.010329948792247159,1.0676258992805756,0.9108759970720175,81.26,-0.01,-0.0797,1.51,71.6853,0.6552,0.01975359,0.0011271915456052648,0.9935668334524661,-1.0529096488424177
